time,Average Temperature (°C),Minimum Temperature (°C),Maximum Temperature (°C),Precipitation (mm),Snow Depth (cm),Wind Direction (°),Wind Speed (km/h),Wind Gust (km/h),Air Pressure (hPa),Sunshine Duration (minutes)
1991-06-06,28.8,20.7,38.8,,,210.0,14.7,,,
1991-06-07,28.4,22.2,36.9,,,241.0,9.5,,,
1991-06-08,28.8,20.5,38.2,,,233.0,7.7,,,
1991-06-09,28.8,18.7,39.8,,,207.0,13.1,,,
1991-06-10,28.4,21.7,38.6,,,202.0,15.5,,,
1991-06-11,29.5,21.0,40.9,,,,,,,
1991-06-12,30.0,22.1,41.2,,,204.0,14.9,,,
1991-06-13,29.6,24.2,39.2,,,215.0,12.9,,,
1991-06-14,29.4,21.9,39.3,,,204.0,11.0,,,
1991-06-15,30.9,20.4,39.7,,,,,,,
1991-06-16,32.3,24.2,44.8,,,324.0,9.1,,,
1991-06-17,32.8,21.7,39.7,,,248.0,10.9,,,
1991-06-18,30.6,26.2,37.5,,,202.0,15.1,,,
1991-06-19,32.0,21.9,,,,,,,,
1991-06-20,36.6,27.1,45.0,,,,,,,
1991-06-21,37.4,,43.2,,,,,,,
1991-06-22,35.4,30.2,43.0,,,60.0,16.2,,,
1991-06-23,33.3,28.9,41.7,,,138.0,12.9,,,
1991-06-24,32.7,25.8,41.5,,,101.0,11.6,,,
1991-06-25,33.9,27.2,41.8,,,355.0,9.2,,,
1991-06-26,35.0,25.2,43.7,,,38.0,10.1,,,
1991-06-27,34.4,25.7,44.2,,,43.0,10.1,,,
1991-06-28,34.6,26.0,45.5,,,27.0,10.8,,,
1991-06-29,35.1,28.2,45.7,,,132.0,11.9,,,
1991-06-30,32.6,28.4,43.3,,,,,,,
1991-07-01,32.5,24.0,40.4,,,299.0,8.1,,,
1991-07-02,33.5,24.3,42.9,,,204.0,12.4,,,
1991-07-03,32.8,25.7,41.6,,,206.0,16.5,,,
1991-07-04,32.3,26.8,37.2,,,215.0,17.5,,,
1991-07-05,32.8,26.0,41.5,,,209.0,11.1,,,
1991-07-06,32.1,24.4,42.5,,,343.0,8.6,,,
1991-07-07,33.5,27.0,43.0,,,281.0,9.1,,,
1991-07-08,30.5,25.4,40.7,,,,,,,
1991-07-09,31.1,25.9,39.7,,,221.0,11.8,,,
1991-07-10,31.3,24.9,38.4,,,274.0,7.9,,,
1991-07-11,31.9,26.2,39.7,,,340.0,8.0,,,
1991-07-12,31.8,26.2,40.9,,,,8.0,,,
1991-07-13,31.8,27.2,38.3,,,,8.0,,,
1991-07-14,32.3,,39.0,,,,,,,
1991-07-15,33.5,28.7,42.1,,,,,,,
1991-07-16,32.9,28.2,41.2,,,,7.6,,,
1991-07-17,31.6,27.8,36.3,,,266.0,7.1,,,
1991-07-18,31.0,24.2,36.2,,,224.0,9.3,,,
1991-07-19,31.5,24.7,38.5,,,241.0,7.4,,,
1991-07-20,32.8,26.1,36.7,,,,,,,
1991-07-21,32.7,26.0,39.6,,,241.0,7.7,,,
1991-07-22,33.0,28.0,39.2,,,346.0,7.3,,,
1991-07-23,38.6,28.9,45.2,,,84.0,13.0,,,
1991-07-24,35.8,30.0,43.9,,,10.0,16.9,,,
1991-07-25,33.7,30.2,38.1,,,310.0,10.0,,,
1991-07-26,33.8,29.2,40.2,,,334.0,8.0,,,
1991-07-27,34.7,29.1,43.2,,,340.0,8.7,,,
1991-07-28,34.2,29.2,44.5,,,231.0,8.6,,,
1991-07-29,33.8,29.1,40.9,,,229.0,10.4,,,
1991-07-30,33.9,27.2,40.7,,,227.0,10.7,,,
1991-07-31,34.3,28.2,42.3,,,335.0,9.4,,,
1991-08-01,35.8,28.2,46.1,,,41.0,8.6,,,
1991-08-02,37.0,30.1,45.3,,,23.0,10.0,,,
1991-08-03,35.3,29.6,44.5,,,2.0,11.0,,,
1991-08-04,34.8,29.2,40.2,,,43.0,11.6,,,
1991-08-05,35.9,30.9,44.2,,,92.0,16.5,,,
1991-08-06,35.7,30.2,43.0,,,71.0,12.3,,,
1991-08-07,35.3,31.2,42.2,,,79.0,11.1,,,
1991-08-08,34.1,27.8,42.9,,,,8.3,,,
1991-08-09,33.1,28.2,39.5,,,,,,,
1991-08-10,34.4,28.1,42.2,,,,,,,
1991-08-11,35.7,26.9,44.8,,,,,,,
1991-08-12,33.1,,41.1,,,,,,,
1991-08-13,32.7,27.2,39.5,,,38.0,12.5,,,
1991-08-14,33.9,28.7,40.0,,,73.0,13.6,,,
1991-08-15,33.4,28.2,42.8,,,46.0,13.0,,,
1991-08-16,33.5,26.0,42.9,,,350.0,9.4,,,
1991-08-17,32.2,27.9,38.3,,,350.0,6.7,,,
1991-08-18,33.8,27.9,41.7,,,74.0,9.8,,,
1991-08-19,33.2,30.0,40.7,,,,,,,
1991-08-20,32.5,28.2,37.9,,,358.0,13.9,,,
1991-08-21,32.7,27.1,41.2,,,2.0,8.5,,,
1991-08-22,32.4,26.8,41.6,,,21.0,9.1,,,
1991-08-23,31.8,24.7,40.6,,,14.0,7.4,,,
1991-08-24,33.8,26.6,42.3,,,56.0,11.0,,,
1991-08-25,33.8,24.2,42.8,,,36.0,10.5,,,
1991-08-26,33.2,26.2,43.1,,,61.0,9.9,,,
1991-08-27,32.1,25.2,40.4,,,317.0,9.6,,,
1991-08-28,31.0,26.2,35.6,,,311.0,7.5,,,
1991-08-29,32.5,27.0,40.7,,,36.0,8.4,,,
1991-08-30,35.4,26.0,42.7,,,,11.7,,,
1991-08-31,33.0,29.0,42.2,,,35.0,9.9,,,
1991-09-01,30.7,24.8,38.9,,,,,,,
1991-09-02,32.1,24.2,40.9,,,,,,,
1991-09-03,33.1,26.1,42.8,,,93.0,10.3,,,
1991-09-04,33.6,28.2,42.4,,,178.0,13.5,,,
1991-09-05,32.3,28.2,39.9,,,222.0,14.3,,,
1991-09-06,31.6,27.2,39.6,,,210.0,11.8,,,
1991-09-07,31.9,24.8,39.9,,,208.0,11.6,,,
1991-09-08,31.6,25.2,38.6,,,204.0,12.6,,,
1991-09-09,31.4,26.2,40.1,,,201.0,15.6,,,
1991-09-10,30.6,24.7,38.8,,,71.0,10.0,,,
1991-09-11,32.0,27.2,39.2,,,94.0,17.1,,,
1991-09-12,30.8,28.0,38.5,,,80.0,18.2,,,
1991-09-13,30.9,26.0,37.8,,,80.0,12.6,,,
1991-09-14,30.8,25.2,37.5,,,,10.7,,,
1991-09-15,31.3,26.0,37.6,,,238.0,11.3,,,
1991-09-16,31.0,24.2,38.2,,,117.0,8.0,,,
1991-09-17,28.9,,38.1,,,,,,,
1991-09-18,32.0,24.4,40.5,,,,,,,
1991-09-19,31.4,23.9,42.2,,,78.0,12.1,,,
1991-09-20,31.4,22.7,41.8,,,44.0,8.7,,,
1991-09-21,31.1,22.6,40.0,,,207.0,7.8,,,
1991-09-22,29.7,22.1,39.2,,,104.0,10.1,,,
1991-09-23,29.4,22.6,38.4,,,125.0,8.3,,,
1991-09-24,31.4,24.2,40.4,,,192.0,12.5,,,
1991-09-25,30.1,22.8,38.7,,,202.0,14.0,,,
1991-09-26,30.3,26.2,36.8,,,197.0,15.8,,,
1991-09-27,30.6,23.7,36.8,,,103.0,18.9,,,
1991-09-28,30.4,27.8,35.8,,,88.0,28.0,,,
1991-09-29,29.0,24.3,37.3,,,61.0,12.0,,,
1991-09-30,28.4,20.8,35.9,,,70.0,13.4,,,
1991-10-01,29.1,23.2,35.7,,,76.0,10.8,,,
1991-10-02,28.2,21.2,36.8,,,71.0,11.2,,,
1991-10-03,28.0,20.1,36.2,,,34.0,10.3,,,
1991-10-04,28.0,20.2,35.8,,,229.0,9.8,,,
1991-10-05,29.1,23.2,36.7,,,,,,,
1991-10-06,29.1,23.9,36.7,,,222.0,10.9,,,
1991-10-07,27.5,23.3,34.2,,,,,,,
1991-10-08,28.0,19.8,37.6,,,,,,,
1991-10-09,27.6,22.8,36.2,,,,,,,
1991-10-10,26.8,18.0,35.2,,,302.0,7.9,,,
1991-10-11,26.0,,36.9,,,,,,,
1991-10-12,28.1,21.2,39.0,,,71.0,7.2,,,
1991-10-13,27.5,20.4,34.7,,,221.0,7.7,,,
1991-10-14,29.7,22.0,37.2,,,86.0,13.2,,,
1991-10-15,28.7,22.2,35.3,,,83.0,21.6,,,
1991-10-16,29.4,22.3,34.9,,,,,,,
1991-10-17,26.0,,35.2,,,,,,,
1991-10-18,24.8,17.1,35.4,,,128.0,11.4,,,
1991-10-19,25.9,17.9,32.4,,,233.0,7.7,,,
1991-10-20,26.4,22.0,31.5,,,227.0,9.3,,,
1991-10-21,26.3,21.7,33.3,,,39.0,7.1,,,
1991-10-22,26.6,22.2,34.4,,,14.0,5.3,,,
1991-10-23,25.9,21.0,33.9,,,123.0,4.4,,,
1991-10-24,25.6,22.2,33.1,,,,4.6,,,
1991-10-25,25.4,20.2,32.2,,,254.0,7.0,,,
1991-10-26,25.1,20.2,33.4,,,,7.3,,,
1991-10-27,24.9,18.5,32.2,,,229.0,7.5,,,
1991-10-28,24.9,18.7,32.8,,,216.0,7.6,,,
1991-10-29,25.7,19.6,32.3,,,213.0,6.2,,,
1991-10-30,24.5,20.2,34.5,,,198.0,7.6,,,
1991-10-31,24.5,18.2,32.7,,,292.0,6.0,,,
1991-11-01,24.1,19.1,31.9,,,45.0,5.0,,,
1991-11-02,23.8,15.0,34.5,,,58.0,5.3,,,
1991-11-03,24.4,16.0,33.4,,,63.0,8.0,,,
1991-11-04,24.5,17.5,32.5,,,164.0,9.0,,,
1991-11-05,23.8,16.9,31.2,,,,,,,
1991-11-06,25.2,19.9,31.8,,,193.0,13.7,,,
1991-11-07,25.0,20.9,30.2,,,211.0,13.9,,,
1991-11-08,24.6,19.2,29.6,,,219.0,14.9,,,
1991-11-09,23.6,18.2,29.8,,,200.0,9.3,,,
1991-11-10,23.1,15.9,32.0,,,,,,,
1991-11-11,22.1,,30.5,,,,,,,
1991-11-12,22.5,,30.7,,,,,,,
1991-11-13,22.7,15.9,31.5,,,68.0,10.1,,,
1991-11-14,23.2,15.0,30.9,,,89.0,9.5,,,
1991-11-15,23.5,19.0,30.6,,,108.0,8.1,,,
1991-11-16,23.5,17.6,29.2,,,194.0,11.9,,,
1991-11-17,22.2,18.1,29.1,,,84.0,8.5,,,
1991-11-18,21.4,14.8,29.1,,,72.0,6.4,,,
1991-11-19,22.5,17.1,29.7,,,44.0,9.3,,,
1991-11-20,21.6,14.4,28.3,,,41.0,6.7,,,
1991-11-21,21.4,14.9,27.9,,,179.0,10.0,,,
1991-11-22,21.6,15.9,28.4,,,151.0,10.8,,,
1991-11-23,20.6,14.5,28.8,,,125.0,7.7,,,
1991-11-24,19.2,,,,,,,,,
1991-11-25,20.4,14.0,26.9,,,249.0,7.5,,,
1991-11-26,20.7,14.3,27.5,,,,,,,
1991-11-27,21.2,17.2,27.6,,,237.0,9.4,,,
1991-11-28,19.9,14.9,26.8,,,130.0,8.7,,,
1991-11-29,19.8,12.9,29.0,,,74.0,9.4,,,
1991-11-30,20.4,12.6,30.2,,,89.0,9.8,,,
1991-12-01,18.7,17.2,,,,,,,,
1991-12-02,,,,,,,,,,
1991-12-03,19.4,,,,,,,,,
1991-12-04,21.8,,26.7,,,,,,,
1991-12-05,20.6,,25.6,,,,,,,
1991-12-06,20.1,17.2,24.3,,,45.0,15.8,,,
1991-12-07,22.2,16.2,29.6,,,62.0,8.7,,,
1991-12-08,22.1,17.8,28.3,,,55.0,7.5,,,
1991-12-09,21.9,15.7,29.5,,,68.0,5.4,,,
1991-12-10,21.4,15.4,29.8,,,,,,,
1991-12-11,21.8,14.9,30.7,,,67.0,6.8,,,
1991-12-12,21.1,15.2,30.8,,,72.0,9.1,,,
1991-12-13,22.6,15.9,31.2,,,86.0,9.3,,,
1991-12-14,22.3,16.2,31.0,,,85.0,8.9,,,
1991-12-15,22.7,18.0,29.3,,,81.0,10.6,,,
1991-12-16,22.5,19.2,28.6,,,85.0,8.1,,,
1991-12-17,20.4,20.0,26.3,,,,8.5,,,
1991-12-18,19.8,15.8,24.6,,,226.0,10.9,,,
1991-12-19,16.8,,20.8,,,,,,,
1991-12-20,16.4,,21.0,,,,,,,
1991-12-21,16.2,11.3,22.2,,,79.0,5.8,,,
1991-12-22,19.1,10.8,25.0,,,170.0,8.4,,,
1991-12-23,18.4,15.2,22.9,,,265.0,15.6,,,
1991-12-24,16.5,10.4,24.5,,,79.0,6.6,,,
1991-12-25,17.6,10.1,23.9,,,,7.4,,,
1991-12-26,18.5,17.0,24.1,,,225.0,15.6,,,
1991-12-27,17.4,13.0,23.4,,,186.0,9.3,,,
1991-12-28,17.1,10.7,24.5,,,166.0,7.7,,,
1991-12-29,18.6,14.4,23.6,,,223.0,12.1,,,
1991-12-30,17.4,12.2,24.0,,,169.0,8.4,,,
1991-12-31,16.6,11.6,24.3,,,129.0,7.0,,,
1992-01-01,18.1,9.9,27.1,,,,,,,
1992-01-02,20.8,14.2,28.6,,,129.0,15.1,,,
1992-01-03,21.5,18.5,26.6,,,229.0,23.4,,,
1992-01-04,17.4,16.2,19.1,,,284.0,16.5,,,
1992-01-05,14.5,,17.3,,,,,,,
1992-01-06,13.1,,16.3,,,,,,,
1992-01-07,14.0,,19.6,,,,,,,
1992-01-08,15.6,9.9,20.8,,,,,,,
1992-01-09,14.3,9.2,21.2,,,228.0,14.1,,,
1992-01-10,14.6,6.1,22.1,,,85.0,10.2,,,
1992-01-11,16.5,9.8,22.6,,,80.0,9.1,,,
1992-01-12,17.2,14.2,24.0,,,111.0,14.0,,,
1992-01-13,15.2,12.8,19.2,,,208.0,15.6,,,
1992-01-14,14.7,13.6,,,,,,,,
1992-01-15,14.5,9.6,20.7,,,359.0,6.1,,,
1992-01-16,15.3,8.1,23.2,,,,,,,
1992-01-17,18.4,12.3,24.2,,,84.0,8.5,,,
1992-01-18,19.4,16.2,,,,,,,,
1992-01-19,16.6,15.2,20.2,,,230.0,7.4,,,
1992-01-20,17.9,12.8,23.3,,,59.0,6.2,,,
1992-01-21,19.9,15.0,25.5,,,,,,,
1992-01-22,19.2,17.1,22.5,,,246.0,14.0,,,
1992-01-23,17.8,14.5,20.4,,,,,,,
1992-01-24,16.0,15.2,18.6,,,277.0,18.0,,,
1992-01-25,13.5,12.4,18.2,,,,,,,
1992-01-26,13.4,8.4,17.8,,,64.0,7.5,,,
1992-01-27,15.1,11.7,19.4,,,48.0,7.5,,,
1992-01-28,15.8,11.1,20.1,,,339.0,8.0,,,
1992-01-29,13.3,9.2,16.6,,,348.0,14.1,,,
1992-01-30,14.3,5.9,20.3,,,100.0,9.3,,,
1992-01-31,17.7,12.8,22.3,,,60.0,11.7,,,
1992-02-01,19.8,15.1,25.9,,,,,,,
1992-02-02,20.4,16.9,,,,,,,,
1992-02-03,19.7,17.8,23.5,,,,,,,
1992-02-04,18.6,16.7,21.1,,,92.0,11.6,,,
1992-02-05,18.8,18.0,22.3,,,,,,,
1992-02-06,15.9,12.8,19.9,,,295.0,11.4,,,
1992-02-07,14.9,10.2,20.4,,,216.0,10.1,,,
1992-02-08,15.5,11.1,20.8,,,238.0,10.3,,,
1992-02-09,16.0,10.7,23.1,,,232.0,8.2,,,
1992-02-10,20.3,13.2,27.5,,,81.0,13.1,,,
1992-02-11,17.8,,22.6,,,,,,,
1992-02-12,14.3,14.5,17.2,,,,,,,
1992-02-13,14.2,10.7,18.3,,,213.0,9.4,,,
1992-02-14,13.7,8.9,18.9,,,200.0,9.7,,,
1992-02-15,15.0,9.2,20.2,,,205.0,13.3,,,
1992-02-16,15.6,11.9,19.8,,,226.0,12.2,,,
1992-02-17,16.0,8.1,24.2,,,,,,,
1992-02-18,17.6,12.2,23.3,25.9,,210.0,12.4,,,
1992-02-19,16.3,14.8,21.1,0.0,,,,,,
1992-02-20,15.5,13.6,21.2,,,232.0,12.8,,,
1992-02-21,15.6,11.9,21.7,,,180.0,8.9,,,
1992-02-22,16.5,9.5,24.3,,,52.0,7.0,,,
1992-02-23,18.8,10.2,29.0,,,66.0,11.4,,,
1992-02-24,21.1,16.7,28.2,,,86.0,16.1,,,
1992-02-25,22.0,16.2,28.3,,,108.0,14.1,,,
1992-02-26,18.5,14.2,23.2,,,193.0,16.4,,,
1992-02-27,17.7,12.2,22.2,,,261.0,20.3,,,
1992-02-28,16.1,14.2,18.9,,,263.0,23.5,,,
1992-02-29,16.0,12.2,19.3,,,278.0,27.9,,,
1992-03-01,15.5,10.6,19.8,,,220.0,10.7,,,
1992-03-02,16.7,12.8,20.8,,,152.0,5.2,,,
1992-03-03,18.4,13.3,22.8,,,291.0,10.1,,,
1992-03-04,16.9,16.0,19.8,,,,,,,
1992-03-05,15.2,12.2,20.7,,,213.0,13.6,,,
1992-03-06,15.4,8.8,24.3,,,181.0,10.2,,,
1992-03-07,15.4,6.0,23.8,,,201.0,7.7,,,
1992-03-08,18.3,8.9,25.9,,,78.0,7.2,,,
1992-03-09,24.3,16.8,30.9,,,59.0,12.5,,,
1992-03-10,19.9,14.2,26.5,,,222.0,16.3,,,
1992-03-11,17.9,12.1,22.2,,,208.0,11.2,,,
1992-03-12,16.5,12.2,22.4,,,233.0,13.8,,,
1992-03-13,15.9,7.3,22.8,,,48.0,10.1,,,
1992-03-14,18.6,9.2,29.0,,,64.0,9.3,,,
1992-03-15,20.5,11.2,29.9,,,71.0,11.2,,,
1992-03-16,22.4,16.4,30.0,,,47.0,11.5,,,
1992-03-17,24.6,17.2,31.3,,,49.0,11.4,,,
1992-03-18,25.3,17.2,34.7,,,112.0,13.8,,,
1992-03-19,20.4,19.1,24.5,,,221.0,8.9,,,
1992-03-20,20.0,16.6,24.8,,,9.0,7.8,,,
1992-03-21,21.5,18.2,27.5,,,343.0,12.3,,,
1992-03-22,20.0,17.2,26.8,,,259.0,7.6,,,
1992-03-23,18.8,16.3,21.7,,,221.0,5.7,,,
1992-03-24,19.5,16.9,23.2,,,286.0,12.2,,,
1992-03-25,16.9,12.2,21.4,,,247.0,21.4,,,
1992-03-26,16.9,10.0,23.5,,,183.0,11.2,,,
1992-03-27,17.6,13.2,23.9,,,210.0,12.1,,,
1992-03-28,17.2,9.8,24.1,,,212.0,13.2,,,
1992-03-29,17.5,10.2,25.0,,,192.0,13.4,,,
1992-03-30,21.4,11.0,29.2,,,94.0,9.2,,,
1992-03-31,23.9,20.2,31.9,,,139.0,13.5,,,
1992-04-01,23.6,19.2,31.8,,,,,,,
1992-04-02,18.9,16.6,22.6,,,94.0,17.9,,,
1992-04-03,19.8,14.7,25.8,,,,8.3,,,
1992-04-04,20.6,18.5,24.7,,,10.0,10.7,,,
1992-04-05,19.8,16.1,25.6,,,213.0,15.0,,,
1992-04-06,19.1,12.2,25.2,,,194.0,9.9,,,
1992-04-07,20.1,14.0,26.2,,,214.0,14.7,,,
1992-04-08,19.5,16.2,24.1,,,224.0,17.3,,,
1992-04-09,19.8,13.2,25.7,,,224.0,10.4,,,
1992-04-10,19.9,14.0,28.5,,,191.0,11.2,,,
1992-04-11,21.6,13.2,29.5,,,168.0,8.3,,,
1992-04-12,22.6,15.2,30.6,,,42.0,9.6,,,
1992-04-13,24.3,15.3,32.7,,,11.0,10.1,,,
1992-04-14,26.2,16.7,36.7,,,88.0,12.7,,,
1992-04-15,28.0,21.0,36.9,,,157.0,15.7,,,
1992-04-16,26.8,21.3,35.8,,,177.0,15.6,,,
1992-04-17,26.0,18.2,34.2,,,214.0,9.2,,,
1992-04-18,25.4,20.8,32.4,,,211.0,17.8,,,
1992-04-19,22.6,15.7,27.4,,,242.0,24.2,,,
1992-04-20,21.4,17.2,25.5,,,243.0,12.5,,,
1992-04-21,20.8,15.1,29.9,,,220.0,8.5,,,
1992-04-22,22.5,14.0,31.4,,,125.0,8.7,,,
1992-04-23,25.3,16.9,35.8,,,179.0,7.3,,,
1992-04-24,27.4,17.5,37.3,,,75.0,7.7,,,
1992-04-25,30.1,19.9,39.5,,,55.0,11.2,,,
1992-04-26,31.8,23.7,39.2,,,63.0,12.8,,,
1992-04-27,29.5,27.7,37.5,,,97.0,,,,
1992-04-28,27.1,22.2,36.4,,,216.0,11.4,,,
1992-04-29,24.7,19.2,31.5,,,209.0,12.3,,,
1992-04-30,27.0,18.8,34.7,,,186.0,7.7,,,
1992-05-01,29.3,22.7,39.4,,,,,,,
1992-05-02,30.9,23.2,38.4,,,162.0,14.7,,,
1992-05-03,28.5,21.1,37.6,,,209.0,8.2,,,
1992-05-04,28.1,21.2,36.7,,,208.0,13.2,,,
1992-05-05,27.3,21.2,36.5,,,207.0,15.1,,,
1992-05-06,24.2,19.6,37.2,,,,,,,
1992-05-07,29.0,18.8,39.3,,,80.0,11.5,,,
1992-05-08,27.0,19.2,35.9,,,266.0,9.0,,,
1992-05-09,30.6,21.2,38.0,,,23.0,10.5,,,
1992-05-10,33.5,25.1,42.2,,,98.0,15.0,,,
1992-05-11,32.1,28.5,42.3,,,,,,,
1992-05-12,32.0,,40.6,,,,,,,
1992-05-13,29.0,22.2,38.8,,,258.0,10.7,,,
1992-05-14,28.4,20.9,37.5,,,198.0,11.0,,,
1992-05-15,30.0,21.0,38.3,,,210.0,12.8,,,
1992-05-16,29.7,21.2,39.6,,,191.0,11.7,,,
1992-05-17,32.8,22.2,41.2,,,168.0,9.0,,,
1992-05-18,33.1,25.2,42.5,,,240.0,9.4,,,
1992-05-19,33.1,24.3,41.9,,,200.0,11.8,,,
1992-05-20,34.4,25.3,42.5,,,210.0,11.5,,,
1992-05-21,32.6,26.2,40.8,,,216.0,12.4,,,
1992-05-22,33.1,24.0,43.3,,,164.0,11.3,,,
1992-05-23,33.7,25.6,44.7,,,330.0,9.6,,,
1992-05-24,32.2,24.5,40.2,,,241.0,12.6,,,
1992-05-25,30.8,24.2,38.2,,,215.0,19.4,,,
1992-05-26,31.4,23.7,38.9,,,,,,,
1992-05-27,29.5,25.2,36.8,,,211.0,15.0,,,
1992-05-28,30.3,20.1,37.6,,,40.0,12.2,,,
1992-05-29,31.8,24.2,42.5,,,50.0,12.4,,,
1992-05-30,31.6,23.0,42.0,,,27.0,10.0,,,
1992-05-31,32.2,22.6,43.2,,,161.0,11.3,,,
1992-06-01,31.7,21.9,42.2,,,179.0,10.9,,,
1992-06-02,32.1,22.2,42.4,,,158.0,10.0,,,
1992-06-03,32.7,23.2,43.2,,,182.0,12.0,,,
1992-06-04,32.9,24.5,43.2,,,187.0,15.2,,,
1992-06-05,33.0,25.2,43.3,,,187.0,16.4,,,
1992-06-06,32.5,26.3,40.6,,,217.0,12.3,,,
1992-06-07,32.4,26.6,40.0,,,202.0,12.9,,,
1992-06-08,32.7,26.2,45.2,,,197.0,13.4,,,
1992-06-09,33.7,24.2,45.7,,,156.0,11.4,,,
1992-06-10,33.9,24.6,46.3,,,159.0,9.6,,,
1992-06-11,33.7,26.2,41.9,,,203.0,11.7,,,
1992-06-12,32.1,23.7,42.0,,,191.0,12.1,,,
1992-06-13,31.1,22.9,39.9,,,215.0,12.1,,,
1992-06-14,31.5,24.7,40.3,,,200.0,11.5,,,
1992-06-15,29.0,24.6,39.0,,,,,,,
1992-06-16,29.8,18.0,42.7,,,93.0,8.9,,,
1992-06-17,32.4,21.6,42.3,,,36.0,8.9,,,
1992-06-18,33.0,25.2,38.2,,,214.0,13.1,,,
1992-06-19,29.9,26.0,40.3,,,,,,,
1992-06-20,32.0,24.0,41.9,,,206.0,14.4,,,
1992-06-21,31.0,25.2,40.4,,,190.0,17.3,,,
1992-06-22,31.0,25.0,40.9,,,199.0,13.8,,,
1992-06-23,32.0,25.2,41.9,,,142.0,10.5,,,
1992-06-24,31.4,24.4,40.7,,,220.0,16.2,,,
1992-06-25,32.3,25.0,41.2,,,197.0,15.0,,,
1992-06-26,30.8,24.4,39.5,,,,,,,
1992-06-27,31.6,25.9,36.7,,,215.0,20.9,,,
1992-06-28,31.5,27.0,38.2,,,198.0,18.8,,,
1992-06-29,32.1,26.0,42.1,,,162.0,15.1,,,
1992-06-30,32.6,23.2,42.8,,,349.0,10.6,,,
1992-07-01,32.4,27.1,40.8,,,272.0,12.1,,,
1992-07-02,31.9,24.2,38.9,,,227.0,10.0,,,
1992-07-03,31.3,27.8,39.9,,,,,,,
1992-07-04,31.1,25.0,37.8,,,232.0,9.2,,,
1992-07-05,32.9,26.8,40.7,,,,,,,
1992-07-06,32.5,27.2,41.1,,,,8.6,,,
1992-07-07,31.6,27.4,38.1,,,,,,,
1992-07-08,33.5,24.2,44.2,,,197.0,10.0,,,
1992-07-09,33.1,25.8,44.2,,,,,,,
1992-07-10,33.8,26.2,43.4,,,,,,,
1992-07-11,34.2,25.2,43.2,,,,,,,
1992-07-12,32.4,27.5,42.7,,,,,,,
1992-07-13,33.2,28.0,41.0,,,,,,,
1992-07-14,32.4,24.5,40.2,,,204.0,9.6,,,
1992-07-15,33.5,27.1,42.3,,,,,,,
1992-07-16,34.1,31.0,40.4,,,,,,,
1992-07-17,33.3,28.2,41.0,,,325.0,11.4,,,
1992-07-18,33.3,24.7,40.5,,,336.0,11.9,,,
1992-07-19,34.0,24.8,44.4,,,,,,,
1992-07-20,35.2,28.7,42.4,,,237.0,11.1,,,
1992-07-21,33.6,28.2,44.3,,,,,,,
1992-07-22,33.5,27.8,40.6,,,,,,,
1992-07-23,32.3,29.0,41.2,,,,,,,
1992-07-24,32.0,27.2,36.4,,,,,,,
1992-07-25,31.7,26.5,37.9,,,,,,,
1992-07-26,31.3,26.8,36.5,,,,,,,
1992-07-27,31.6,27.8,36.6,,,,,,,
1992-07-28,31.5,25.8,38.4,,,,,,,
1992-07-29,31.5,25.2,37.8,,,218.0,9.7,,,
1992-07-30,33.1,,41.1,,,,,,,
1992-07-31,32.7,27.8,40.9,,,228.0,11.7,,,
1992-08-01,33.3,28.2,41.7,,,197.0,11.8,,,
1992-08-02,32.4,28.2,38.2,,,222.0,11.7,,,
1992-08-03,34.2,26.8,40.2,,,103.0,16.3,,,
1992-08-04,35.4,31.1,42.1,,,73.0,21.8,,,
1992-08-05,34.1,31.9,38.9,,,,,,,
1992-08-06,34.2,31.2,39.6,,,78.0,13.6,,,
1992-08-07,33.5,31.2,38.5,,,,,,,
1992-08-08,33.1,28.2,40.4,,,285.0,11.1,,,
1992-08-09,33.5,27.7,40.1,,,,,,,
1992-08-10,34.4,30.3,42.6,,,,,,,
1992-08-11,34.6,,42.4,,,,,,,
1992-08-12,32.6,25.9,40.6,,,223.0,12.1,,,
1992-08-13,32.9,25.2,43.4,,,,,,,
1992-08-14,34.1,28.6,42.5,,,352.0,13.0,,,
1992-08-15,33.6,30.9,46.2,,,338.0,12.3,,,
1992-08-16,34.1,27.7,44.8,,,,,,,
1992-08-17,32.6,29.9,43.5,,,,,,,
1992-08-18,31.5,26.7,44.8,,,,,,,
1992-08-19,32.9,26.5,44.4,,,,,,,
1992-08-20,32.9,25.5,40.8,,,260.0,12.1,,,
1992-08-21,32.6,28.0,38.0,,,246.0,10.1,,,
1992-08-22,32.3,25.5,39.9,,,331.0,11.4,,,
1992-08-23,33.4,25.4,46.3,,,,,,,
1992-08-24,33.8,27.8,44.5,,,24.0,12.6,,,
1992-08-25,32.5,25.6,44.5,,,,13.3,,,
1992-08-26,32.9,24.2,41.0,,,236.0,8.0,,,
1992-08-27,32.5,27.1,,,,,,,,
1992-08-28,33.0,28.0,38.4,,,307.0,10.7,,,
1992-08-29,33.3,28.4,41.2,,,270.0,11.8,,,
1992-08-30,33.8,28.2,40.4,,,,,,,
1992-08-31,35.1,27.9,42.2,,,69.0,14.1,,,
1992-09-01,36.3,31.5,43.1,,,84.0,19.4,,,
1992-09-02,35.8,23.4,43.5,,,,,,,
1992-09-03,33.4,,39.1,,,,,,,
1992-09-04,30.1,21.6,43.2,,,56.0,9.9,,,
